yr_built,bridge_condition,avg_daily_traffic,lat,long,county,carries,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
1996,Good,1400,39.58333206,-76.49333191,Harford County,FURNACE ROAD,NA,08,15,County Highway Agency,County Highway Agency,1400 vehicles
1995,Good,1600,39.57333374,-76.48833466,Harford County,DURHAM ROAD,NA,10,15,County Highway Agency,County Highway Agency,1600 vehicles
1965,Fair,250,39.5633316,-76.47333527,Harford County,CHARLES STREET,NA,09,15,County Highway Agency,County Highway Agency,250 vehicles
1952,Fair,710,39.53333282,-76.49500275,Harford County,MOORES ROAD,NA,09,16,County Highway Agency,County Highway Agency,710 vehicles
1952,Good,610,39.52771378,-76.49552155,Harford County,GREENE RD,NA,07,15,County Highway Agency,County Highway Agency,610 vehicles
1950,Fair,7300,39.55666733,-76.51833344,Harford County,HESS ROAD,495,12,16,County Highway Agency,County Highway Agency,7300 vehicles
2003,Good,100,39.58283615,-76.53290558,Harford County,TURNER ROAD,NA,07,15,County Highway Agency,County Highway Agency,100 vehicles
1955,Fair,220,39.59500122,-76.55833435,Harford County,OLD YORK ROAD,149,09,16,County Highway Agency,County Highway Agency,220 vehicles
1999,Good,3800,39.59500122,-76.5083313,Harford County,SCHUSTER ROAD,NA,10,15,County Highway Agency,County Highway Agency,3800 vehicles
1953,Poor,140,39.5933342,-76.41333008,Harford County,BAILEY ROAD,572,12,16,County Highway Agency,County Highway Agency,140 vehicles
1950,Fair,1030,39.61000061,-76.41333008,Harford County,SHARON ROAD,550,08,15,County Highway Agency,County Highway Agency,1030 vehicles
1900,Fair,500,39.62991714,-76.3981781,Harford County,CHERRY HILL ROAD,1980,11,16,County Highway Agency,County Highway Agency,500 vehicles
1961,Good,269,39.65158463,-76.43782043,Harford County,ST CLAIR BRIDGE RD,842,09,15,County Highway Agency,County Highway Agency,269 vehicles
1954,Fair,510,39.65166855,-76.4383316,Harford County,ST CLAIR BRIDGE RD,NA,09,15,County Highway Agency,County Highway Agency,510 vehicles
1940,Poor,300,39.63333511,-76.52666473,Harford County,TROYER ROAD,169,09,16,County Highway Agency,County Highway Agency,300 vehicles
2015,Good,490,39.64333344,-76.51999664,Harford County,HARFORD CREAMERY R,572,10,15,County Highway Agency,County Highway Agency,490 vehicles
1992,Good,750,39.65333176,-76.49333191,Harford County,MADONNA ROAD,NA,07,15,County Highway Agency,County Highway Agency,750 vehicles
1992,Fair,750,39.65499878,-76.4916687,Harford County,MADONNA ROAD,NA,07,15,County Highway Agency,County Highway Agency,750 vehicles
1955,Good,680,39.65833282,-76.48500061,Harford County,MT HOREB ROAD,NA,09,15,County Highway Agency,County Highway Agency,680 vehicles
1978,Good,1500,39.67499924,-76.44833374,Harford County,FAWN GROVE ROAD,NA,07,15,County Highway Agency,County Highway Agency,1500 vehicles
1975,Fair,110,39.67503738,-76.44309998,Harford County,RED BRIDGE ROAD,NA,10,15,County Highway Agency,County Highway Agency,110 vehicles
1961,Poor,160,39.67746735,-76.45455933,Harford County,EDEN MILL ROAD,908,10,16,County Highway Agency,County Highway Agency,160 vehicles
1955,Poor,140,39.69132614,-76.5594635,Harford County,GREEN ROAD,675,12,16,County Highway Agency,County Highway Agency,140 vehicles
1900,Fair,140,39.69124222,-76.56485748,Harford County,GREEN ROAD,NA,09,15,County Highway Agency,County Highway Agency,140 vehicles
1999,Good,150,39.69163513,-76.5566864,Harford County,GREEN ROAD,NA,09,15,County Highway Agency,County Highway Agency,150 vehicles
1955,Poor,140,39.69166565,-76.55666351,Harford County,GREEN ROAD,NA,07,16,County Highway Agency,County Highway Agency,140 vehicles
1997,Fair,470,39.68166733,-76.37999725,Harford County,OLD PYLESVILLE RD,NA,07,15,County Highway Agency,County Highway Agency,470 vehicles
1928,Fair,140,39.68888855,-76.37333679,Harford County,OLD PYLESVILLE RD,360,09,15,County Highway Agency,County Highway Agency,140 vehicles
1977,Good,170,39.625,-76.30999756,Harford County,SANDY HOOK ROAD,NA,08,15,County Highway Agency,County Highway Agency,170 vehicles
1988,Fair,410,39.66441345,-76.32533264,Harford County,MILL GREEN ROAD,NA,10,15,County Highway Agency,County Highway Agency,410 vehicles
1955,Good,140,39.66956329,-76.31005096,Harford County,MACTON ROAD,275,09,15,County Highway Agency,County Highway Agency,140 vehicles
2014,Good,210,39.6771083333333,-76.29412222222223,Harford County,MACTON ROAD,NA,07,15,County Highway Agency,County Highway Agency,210 vehicles
1996,Good,300,39.68999863,-76.32666779,Harford County,HEAPS ROAD,NA,07,15,County Highway Agency,County Highway Agency,300 vehicles
1979,Good,470,39.67666626,-76.34833527,Harford County,HEAPS ROAD,NA,09,15,County Highway Agency,County Highway Agency,470 vehicles
1965,Fair,360,39.68000031,-76.36000061,Harford County,HEAPS SCHOOL ROAD,55,09,16,County Highway Agency,County Highway Agency,360 vehicles
1979,Good,150,39.6866684,-76.3666687,Harford County,RIDGE ROAD,NA,08,15,County Highway Agency,County Highway Agency,150 vehicles
1973,Good,100,39.70000076,-76.26333618,Harford County,SUSQUEHANNA HALL R,NA,07,15,County Highway Agency,County Highway Agency,100 vehicles
1978,Fair,400,39.62666702,-76.24333191,Harford County,TRAPPE CHURCH ROAD,NA,07,15,County Highway Agency,County Highway Agency,400 vehicles
1952,Poor,580,39.63000107,-76.22333527,Harford County,TRAPPE CHURCH ROAD,770,12,16,County Highway Agency,County Highway Agency,580 vehicles
1980,Poor,460,39.62666702,-76.16999817,Harford County,STAFFORD ROAD,NA,08,15,County Highway Agency,County Highway Agency,460 vehicles
1975,Fair,1200,39.41054916,-76.36054993,Harford County,BRIDGE DRIVE,0,12,15,County Highway Agency,County Highway Agency,1200 vehicles
1993,Good,1200,39.519104,-76.12607574,Harford County,OAKINGTON ROAD,NA,11,15,County Highway Agency,County Highway Agency,1200 vehicles
1972,Fair,110,39.70023727,-76.50603485,Harford County,AMOSS ROAD,123,11,15,County Highway Agency,County Highway Agency,110 vehicles
1973,Fair,1500,39.57833481,-76.3116684,Harford County,THOMAS RUN ROAD,NA,08,15,County Highway Agency,County Highway Agency,1500 vehicles
1940,Poor,9000,39.45705795,-76.26857758,Harford County,ABINGDON ROAD,3960,04,16,County Highway Agency,County Highway Agency,9000 vehicles
2008,Good,500,39.4954944444444,-76.21895555555555,Harford County,BURNT HILL TRAIL,NA,04,16,County Highway Agency,County Highway Agency,500 vehicles
1950,Fair,3900,39.60499954,-76.4466629,Harford County,JARRETTSVILLE ROAD,88,08,15,County Highway Agency,County Highway Agency,3900 vehicles
1981,Fair,2000,39.46333313,-76.20166779,Harford County,CHELSEA ROAD,NA,10,15,County Highway Agency,County Highway Agency,2000 vehicles
1990,Fair,1500,39.55666733,-76.33166504,Harford County,HENDERSON ROAD,NA,07,15,County Highway Agency,County Highway Agency,1500 vehicles
1987,Good,8400,39.53666687,-76.32333374,Harford County,BRIERHILL DRIVE,NA,09,15,County Highway Agency,County Highway Agency,8400 vehicles
1960,Fair,1100,39.52500153,-76.2583313,Harford County,JAMES RUN ROAD,NA,07,15,County Highway Agency,County Highway Agency,1100 vehicles
1964,Fair,330,39.61666489,-76.33999634,Harford County,DEER CREEK CHURCH,NA,07,15,County Highway Agency,County Highway Agency,330 vehicles
1985,Good,100,39.43500137,-76.37166595,Harford County,MANDEVILLE ROAD,64,07,15,County Highway Agency,County Highway Agency,100 vehicles
1930,Fair,2000,39.51432419,-76.41098785,Harford County,OLD FALLSTON ROAD,140,12,15,County Highway Agency,County Highway Agency,2000 vehicles
1970,Fair,140,39.69963455,-76.50101471,Harford County,CAREA ROAD,NA,09,15,County Highway Agency,County Highway Agency,140 vehicles
2011,Good,988,39.58000183,-76.31833649,Harford County,RUFFS MILL ROAD,NA,12,15,County Highway Agency,County Highway Agency,988 vehicles
1970,Fair,860,39.55500031,-76.38666534,Harford County,BERNADETTE DRIVE,NA,07,15,County Highway Agency,County Highway Agency,860 vehicles
1980,Good,1100,39.55666733,-76.38666534,Harford County,BEAR CREEK DRIVE,NA,07,15,County Highway Agency,County Highway Agency,1100 vehicles
2000,Fair,8300,39.52552795,-76.36802673,Harford County,TOLLGATE ROAD,NA,10,15,County Highway Agency,County Highway Agency,8300 vehicles
1975,Fair,720,39.56000137,-76.36499786,Harford County,BYNUM RIDGE ROAD,NA,08,15,County Highway Agency,County Highway Agency,720 vehicles
1988,Fair,100,39.57333374,-76.23000336,Harford County,OAK FARM ROAD,NA,07,15,County Highway Agency,County Highway Agency,100 vehicles
1970,Fair,750,39.47333145,-76.34999847,Harford County,CLAYTON ROAD,12,07,15,County Highway Agency,County Highway Agency,750 vehicles
1997,Good,4900,39.4066658,-76.34500122,Harford County,JOPPA FARM ROAD,NA,07,15,County Highway Agency,County Highway Agency,4900 vehicles
1933,Fair,8600,39.43999863,-76.30666351,Harford County,EDGEWOOD ROAD,NA,08,15,County Highway Agency,County Highway Agency,8600 vehicles
1987,Fair,8600,39.4383316,-76.30666351,Harford County,EDGEWOOD ROAD,NA,08,15,County Highway Agency,County Highway Agency,8600 vehicles
2001,Good,650,39.56999969,-76.375,Harford County,WAGNER WAY,NA,08,15,County Highway Agency,County Highway Agency,650 vehicles
1999,Good,150,39.49000168,-76.21666718,Harford County,HOLLY OAK CIRCLE,NA,07,15,County Highway Agency,County Highway Agency,150 vehicles
1998,Good,100,39.56666565,-76.37333679,Harford County,MARDIC DRIVE,NA,07,15,County Highway Agency,County Highway Agency,100 vehicles
1960,Fair,870,39.53499985,-76.19000244,Harford County,GILBERT ROAD,NA,08,15,County Highway Agency,County Highway Agency,870 vehicles
1960,Fair,210,39.45166779,-76.37333679,Harford County,OLD JOPPA ROAD,NA,07,15,County Highway Agency,County Highway Agency,210 vehicles
1982,Fair,1400,39.54333496,-76.32499695,Harford County,ECON DRIVE,NA,07,15,County Highway Agency,County Highway Agency,1400 vehicles
2003,Good,660,39.48324585,-76.32803345,Harford County,TOLLGATE ROAD,0,10,15,County Highway Agency,County Highway Agency,660 vehicles
2003,Fair,150,39.54166794,-76.48500061,Harford County,TODD ROAD,NA,07,15,County Highway Agency,County Highway Agency,150 vehicles
2011,Good,700,39.55324936,-76.36013794,Harford County,NORTH AVENUE,NA,11,15,County Highway Agency,County Highway Agency,700 vehicles
1950,Poor,7500,39.53833389,-76.39499664,Harford County,CARRS MILL ROAD,NA,10,16,County Highway Agency,County Highway Agency,7500 vehicles
1950,Poor,510,39.70606995,-76.29911804,Harford County,PROSPECT ROAD,495,11,16,County Highway Agency,County Highway Agency,510 vehicles
2010,Good,3800,39.54694366,-76.33520508,Harford County,SOUTHAMPTON ROAD,NA,11,15,County Highway Agency,County Highway Agency,3800 vehicles
1970,Fair,250,39.61500168,-76.31500244,Harford County,KALMIA ROAD,NA,07,15,County Highway Agency,County Highway Agency,250 vehicles
2012,Good,300,39.54916763,-76.28416443,Harford County,SCHUCKS PARK ROAD,NA,12,15,County Highway Agency,County Highway Agency,300 vehicles
1999,Good,100,39.54000092,-76.36499786,Harford County,HALL STREET,NA,08,15,Town or Township Highway Agency,Town or Township Highway Agency,100 vehicles
1999,Good,1500,39.51941681,-76.34911346,Harford County,WEST MACPHAIL ROAD,NA,09,15,Town or Township Highway Agency,Town or Township Highway Agency,1500 vehicles
1980,Fair,5200,39.54528427,-76.10539246,Harford County,LEWIS LANE,645,10,15,City or Municipal Highway Agency,City or Municipal Highway Agency,5200 vehicles
1963,Fair,1920,39.44166565,-76.36333466,Harford County,OLD JOPPA ROAD,NA,11,15,State Toll Authority,State Toll Authority,1920 vehicles
1963,Fair,12688,39.44333267,-76.35166931,Harford County,OLD MOUNTAIN RD,NA,11,15,State Toll Authority,State Toll Authority,12688 vehicles
1962,Good,24260,39.4383316,-76.34666443,Harford County,MD RTE 152,NA,11,15,State Toll Authority,State Toll Authority,24260 vehicles
1963,Good,1000,39.44499969,-76.33499908,Harford County,CLAYTON ROAD,NA,12,15,State Toll Authority,State Toll Authority,1000 vehicles
1963,Fair,139810,39.45166779,-76.3216629,Harford County,I-95,NA,01,16,State Toll Authority,State Toll Authority,139810 vehicles
1963,Fair,65040,39.45666504,-76.30999756,Harford County,MD 24 EB,NA,12,15,State Toll Authority,State Toll Authority,65040 vehicles
1987,Good,65040,39.45666504,-76.30999756,Harford County,MD 24  WB,NA,12,15,State Toll Authority,State Toll Authority,65040 vehicles
1963,Fair,7379,39.45833206,-76.28500366,Harford County,ABINGDON ROAD,NA,01,16,State Toll Authority,State Toll Authority,7379 vehicles
1963,Fair,53975,39.4766655,-76.26999664,Harford County,I-95 NB,NA,02,16,State Toll Authority,State Toll Authority,53975 vehicles
1963,Fair,58600,39.4766655,-76.26999664,Harford County,I-95 SB,NA,02,16,State Toll Authority,State Toll Authority,58600 vehicles
1963,Fair,6760,39.47333145,-76.26667023,Harford County,MD 136,NA,02,16,State Toll Authority,State Toll Authority,6760 vehicles
1963,Fair,112575,39.47999954,-76.26166534,Harford County,I-95,NA,02,16,State Toll Authority,State Toll Authority,112575 vehicles
1963,Fair,107500,39.50666809,-76.21333313,Harford County,I-95,NA,11,15,State Toll Authority,State Toll Authority,107500 vehicles
1963,Fair,1210,39.50666809,-76.20333099,Harford County,STEPNEY ROAD,NA,02,16,State Toll Authority,State Toll Authority,1210 vehicles
2004,Good,20350,39.52666855,-76.19166565,Harford County,MD 22,NA,02,16,State Toll Authority,State Toll Authority,20350 vehicles
1963,Good,92900,39.5316658,-76.18000031,Harford County,I-95,NA,11,15,State Toll Authority,State Toll Authority,92900 vehicles
1963,Fair,5000,39.5346583333333,-76.17647777777778,Harford County,MAXA ROAD,NA,02,16,State Toll Authority,State Toll Authority,5000 vehicles
1963,Good,92900,39.54000092,-76.17333221,Harford County,I-95,NA,02,16,State Toll Authority,State Toll Authority,92900 vehicles
1963,Fair,85175,39.54666519,-76.16666412,Harford County,I-95,NA,02,16,State Toll Authority,State Toll Authority,85175 vehicles
1963,Fair,1765,39.5560388888889,-76.15451944444445,Harford County,CHAPEL ROAD,465,02,16,State Toll Authority,State Toll Authority,1765 vehicles
1963,Fair,1095,39.5616684,-76.14666748,Harford County,EARLTON ROAD,NA,02,16,State Toll Authority,State Toll Authority,1095 vehicles
1960,Fair,15850,39.56833267,-76.13500214,Harford County,MD 155,NA,02,16,State Toll Authority,State Toll Authority,15850 vehicles
1963,Fair,100,39.57166672,-76.125,Harford County,LAPIDUM ROAD,NA,02,16,State Toll Authority,State Toll Authority,100 vehicles
1963,Fair,85780,39.58166504,-76.10500336,Harford County,I-95,NA,03,15,State Toll Authority,State Toll Authority,85780 vehicles
1985,Fair,100,39.45062637,-76.10380554,Harford County,MULBERRY POINT RD,2,07,15,Army,Army,100 vehicles
1942,Fair,100,39.43386459,-76.18065643,Harford County,PALMER ROAD,2,07,15,Army,Army,100 vehicles
1966,Fair,14721,39.296592,-76.811578,Howard County,ROGERS AVE,NA,10,16,State Highway Agency,State Highway Agency,14721 vehicles
1929,Fair,35932,39.19166565,-76.75166321,Howard County,US 1,180,10,16,State Highway Agency,State Highway Agency,35932 vehicles
1929,Fair,29180,39.17666626,-76.77666473,Howard County,US 1,NA,10,16,State Highway Agency,State Highway Agency,29180 vehicles
1929,Fair,21992,39.16999817,-76.78833008,Howard County,US 1,172,10,16,State Highway Agency,State Highway Agency,21992 vehicles
1929,Fair,21992,39.1566658,-76.79833221,Howard County,US 1,94,10,16,State Highway Agency,State Highway Agency,21992 vehicles
1983,Fair,38190,39.13666534,-76.8133316,Howard County,US 1 & RAMP C(8),NA,10,16,State Highway Agency,State Highway Agency,38190 vehicles
1955,Fair,19773,39.13333511,-76.81666565,Howard County,US 1 NB,531,07,16,State Highway Agency,State Highway Agency,19773 vehicles
1900,Fair,20330,39.13333511,-76.81666565,Howard County,US 1 SB,284,10,16,State Highway Agency,State Highway Agency,20330 vehicles
1966,Fair,130203,39.29666519,-76.82499695,Howard County,US 29 NB,1235,05,16,State Highway Agency,State Highway Agency,130203 vehicles
1929,Fair,36052,39.12333298,-76.82499695,Howard County,US 1,NA,10,16,State Highway Agency,State Highway Agency,36052 vehicles
1948,Fair,130203,39.27000046,-76.81833649,Howard County,US 29 NB,NA,04,16,State Highway Agency,State Highway Agency,130203 vehicles
1966,Fair,130203,39.27000046,-76.81833649,Howard County,US 29 SB,NA,05,15,State Highway Agency,State Highway Agency,130203 vehicles
1966,Fair,98360,39.27666855,-76.8216629,Howard County,US 29 NB,2306,08,16,State Highway Agency,State Highway Agency,98360 vehicles
1966,Fair,98360,39.27666855,-76.8216629,Howard County,US 29 SB,1067,08,16,State Highway Agency,State Highway Agency,98360 vehicles
1971,Fair,73292,39.20500183,-76.85832977,Howard County,US 29 NB,NA,04,15,State Highway Agency,State Highway Agency,73292 vehicles
1950,Fair,73292,39.20500183,-76.85832977,Howard County,US 29 SB,191,04,15,State Highway Agency,State Highway Agency,73292 vehicles
1951,Fair,52913,39.16833496,-76.8833313,Howard County,US 29 NB,330,04,16,State Highway Agency,State Highway Agency,52913 vehicles
1970,Fair,52913,39.16833496,-76.8833313,Howard County,US 29 SB,NA,04,16,State Highway Agency,State Highway Agency,52913 vehicles
1951,Fair,69132,39.15333176,-76.89167023,Howard County,US 29,NA,04,16,State Highway Agency,State Highway Agency,69132 vehicles
1966,Fair,5121,39.2787472222222,-76.81564722222222,Howard County,RIDGE ROAD,NA,05,15,State Highway Agency,State Highway Agency,5121 vehicles
1975,Fair,36160,39.2394166666667,-76.84730833333333,Howard County,MD 108 EB,NA,06,16,State Highway Agency,State Highway Agency,36160 vehicles
1975,Fair,36160,39.2396555555556,-76.84701944444444,Howard County,MD 108 WB,NA,06,16,State Highway Agency,State Highway Agency,36160 vehicles
1985,Fair,19870,39.2292055555556,-76.91721111111111,Howard County,MD 108,903,06,16,State Highway Agency,State Highway Agency,19870 vehicles
